"id","title","body","leading","slug","type","status","user_id","image_id","parent_id","lat","lng","rate","search_body","published_at","deleted_at","created_at","updated_at"
2163,"You Tube - Free Poster Films - Monstrom","<p>髪型好きのあなたに贈る、
<br />Free Poster FilmsのTony &amp; Paulによるコマ撮りムービー。</p>

<p>しかし、この辺おもしろいなー。
<br />Tim Kinsellaの<a href=""http://www.amazon.co.jp/exec/obidos/ASIN/B0015YEKHE/"" target=""_blank"">ORCHARD VALE</a>も結構コマ撮り使ってましたよね。</p>

<p>・Free Poster Films　YOUTUBEチャンネル
<br />http://jp.youtube.com/user/Tetriscide</p>

<p>・Free Poster Films　myspace
<br />http://www.myspace.com/freeposterfilms</p>

<p>http://jp.youtube.com/watch?v=YFzxczFwlXs</p>",NULL,"you_tube_free_poster_films_monstrom","archive","published",3,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-04 02:34:29",NULL,"2008-07-04 02:34:29","2019-05-31 23:51:45"
2164,"YouTube - 和田アキ子、一世一代の名唱「あの鐘を鳴らすのはあなた」","<p>この超かっこいい「<a href=""http://jp.youtube.com/watch?v=phQEIkjT2Xs"">ボーイ・アンド・ガール</a>」を紹介するつもりがこれにノックアウト。</p>

<p>1972年レコ大最優秀歌唱賞を見事勝ち取ったアキ子さんが名曲を歌い上げるお馴染みの映像ですが、はじめてフルで確認して鳥肌。</p>

<p>なんという４分間。アップ主のおっしゃるとおり間違いなく彼女の一世一代の名唱。世に出るのが早すぎたのかな、いやでもかえってこれでよかったのかなーとアッコさんについてたまに考えます。通勤中とか。</p>

<p>彼女のあらゆる録音物より素晴らしい熱唱です。演奏も。</p>

<p>http://jp.youtube.com/watch?v=11kzihPoehs&amp;feature=related</p>",NULL,"youtube-c94df85c-b5dd-426e-95a6-ef36f59a3fd0","archive","published",37,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-04 16:18:32",NULL,"2008-07-04 16:18:32","2019-05-31 23:51:45"
2166,"YouTube - 布施明「君は薔薇より美しい」","<p>熱唱系ということで。大好きなNHK歌謡コンサートより。この曲、彼のレパートリー中でもダントツすぎ。</p>

<p>幼い頃はものまね選手権における真似用ソングという認識しかなかったんだけど、オルガンバーで須永辰緒氏がかけるというのも頷けるクオリティの音楽。そしてこの年でこの声量って村田兆治クラスじゃない？ソウルフルなオリジナルもいいけど、ジャジー？なこれも好きだ。</p>

<p>インチキ外人風ルックスで必要以上のオモロポーズを決め、この実力。サビのカタルシスったらないよね。</p>

<p>偶然みつけた<a href=""http://jp.youtube.com/watch?v=plQQs6vb9cI"">うまい素人？のものまね</a>は演奏と歌（！！）がオリジナルに近くてやっぱりかっこいい。</p>

<p>http://jp.youtube.com/watch?v=X3O3mhInygk&amp;feature=related</p>",NULL,"youtube-c91613b1-7f61-4744-8c72-0746cfaf9e79","archive","published",37,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-04 16:34:56",NULL,"2008-07-04 16:34:56","2019-05-31 23:51:45"
2168,"『LittleBigPlanet』ユーザーの疑問にまとめてQ&A！ - Game*Spark","<p>いよいよ発売が10月に近づいているという『Little Big Planet』は、僕にとって唯一のPS3で発売されるキラーソフトです。自分でキャラクターからマップ、そしてマップ上のオブジェクトまで作り、それをウェブ上で共有出来るというアイディアは、コンシューマゲームではかなり画期的なCGM案件で、ウィル・ライトの新作『Spore』同様、注目に値します。</p>

<p>これ一本では正直PS3を買うと言うところまでは行きませんが、こういう試みが一般化してくれば、ちょっと考えないとなあ…っていうところです。</p>

<p>http://www.gamespark.jp/modules/news/index.php?p=6400</p>","","littlebigplanet_q_amp_a_game_spark","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-04 19:14:18",NULL,"2008-07-04 19:14:18","2019-05-31 23:51:45"
2170,"北斗の拳で涼宮ハルヒの憂鬱OPをやってみた「ケンシロウの憂鬱」‐ニコニコ動画(夏)","<p>ちょwwwwwww長門wwwww</p>

<p>なぜか削除されてなかったのでブクマ。</p>

<p>このおもしろさって、ギャグっぽい場面であえて劇画調になる手法のおもしろさですよね。</p>

<p>思えばハイスクール奇面組もそうだったし、
<br />http://www.nicovideo.jp/watch/sm3829581</p>

<p>最近だとみなみけとかもそうか。
<br />http://jp.youtube.com/watch?v=ioezDQQXZjw</p>

<p>この手の手法好きなのかも。</p>

<p>こーゆーアニメだれかおせーてエロいひと。</p>

<p>http://www.nicovideo.jp/watch/sm3845314</p>","","op","archive","published",24,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-05 10:00:50",NULL,"2008-07-05 10:00:50","2019-05-31 23:51:45"
2174,"YouTube - LONGEST TONGUE IN THE WORLD","<p>※微グロ注意。
<br />やたら舌が巨大なおじさん。
<br />しかもクシャおじさん。</p>

<p>http://jp.youtube.com/watch?v=ZtZgJ3Vfie4&amp;eurl=http://youtubes.blog72.fc2.com/blog-entry-3270.html</p>",NULL,"youtube_longest_tongue_in_the_world","archive","published",24,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-07 09:59:09",NULL,"2008-07-07 09:59:09","2019-05-31 23:51:45"
2177,"「ハルヒは、いい」 - 米国の砂漠でアニメを語る“グランピーじいさん”に、いろいろ聞いてみた - ITmedia News","<p>ニコ動で「アリゾナ　（アニメ名）」なんかで出てきます．
<br />グランピーじいさんもすごいですが，動画内で垣間見ることが出来る英語版ハルヒとひぐらしの声優がすごいです．GoodJobすぎる．</p>

<p>http://www.itmedia.co.jp/news/articles/0806/26/news091.html</p>","","itmedia_news","archive","published",48,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-07 15:00:37",NULL,"2008-07-07 15:00:37","2019-05-31 23:51:45"
2178,"YouTube - 小梅太夫の壮絶な動画","<p>前から結構衝撃を受けていた芸人さんです。小梅太夫。</p>

<p>「面白い話です」という抑揚で、なんにも起きていない文章を喋った後に、男なのに女装しているというおどけ感を活用し、白塗りで変わった顔をつくり、「ちっくしょう！」と叫ぶ芸人さんです。</p>

<p>・・・「面白い話です」という抑揚で、なんにも起きていない文章を喋った後に、男なのに女装しているというおどけ感を活用し、白塗りで変わった顔をつくり、「ちっくしょう！」と叫ぶ芸人さんです。</p>

<p>これは中でも壮絶な動画。</p><blockquote>彼女にクリスマスプレゼントを渡したら〜、次の日質屋に入ってました?ちっくしょう！</blockquote><p>で悶絶してたら</p><blockquote>１００M走で１位をとったら?、ドーピング検査をさせられました〜ちっくしょう！</blockquote><p>が来た。<br></p>

<p>笑い屋の醸しだす場末感もまた壮絶。</p>

<p>http://jp.youtube.com/watch?v=SJwXxU37s_w</p>","","youtube-f792ac99-41c8-4f50-a654-34695a093355","archive","published",37,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-08 11:56:43",NULL,"2008-07-08 11:56:43","2019-05-31 23:51:45"
2181,"YouTube - The moments「My Thing」","<p>色っぽいシルヴィア版も大好きだけど、モーメンツだってすっげー色っぽくて好き。TV番組「ソウルトレイン」より。ここらへんは探せばいっぱいアップされてるんだろうね。</p>

<p>この曲でこんなに元気よく踊るのってたまんなく気持ちいいだろうなー。いいなー。</p>

<p>http://jp.youtube.com/watch?v=FZkGRrI9UwE&amp;feature=related</p>",NULL,"youtube_the_moments_my_thing","archive","published",37,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-08 12:18:18",NULL,"2008-07-08 12:18:18","2019-05-31 23:51:45"
2183,"YouTube - 一同を震え上がらせた中田久美(放送事故)","<p>HEY!HEY!HEY!で紹介された中田姐さんのかっこいい放送事故です。</p>

<p>ピンクバックの画像を掲載することによりちょっとだけ印象を中和させてみました。</p>

<p>おっもしろい。</p>

<p>http://jp.youtube.com/watch?v=QLj4I8dKZns</p>",NULL,"youtube-1843aba4-779b-41d7-a904-c6d52f4d2d63","archive","published",37,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-09 12:27:04",NULL,"2008-07-09 12:27:04","2019-05-31 23:51:45"
2184,"Lively - Googleの仮想空間サービスが遂に始動","<p>前々から噂のあったGoogleの3D仮想現実サービスがオープンしています。3Dアバター機能を持ったライブチャットみたいなサービスみたいですね、今のところ。IE、Firefoxのプラグインとして動作するみたいで、現在はWindows版しかないものの、おそらくMac OSX版もリリースされるでしょう。</p>

<p>セカンドライフよりデフォルメされた感じに見えるこのサービスで、どのようなユーザー体験が出来るのか、未知数な部分は大きいですが、天下のGoogleが満を持して発表してきただけに今後に期待が持たれます。以前より言われているように、Google Earthと連携したりするのかなあ？</p>

<p>http://www.lively.com/html/landing.html</p>",NULL,"lively_google","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-10 02:29:05",NULL,"2008-07-10 02:29:05","2019-05-31 23:51:45"
2186,"ライムスター宇多丸の「マブ論 CLASSICS」アイドルソング時評 2000~2008","<p>以前、「宇多丸師匠のアイドル批評本が読みた〜い」なんて能天気に言っておきながら、こんな素晴らしい本が出版されていたことに気がつかなかった不明を恥じます。</p>

<p>http://www.amazon.co.jp/dp/4861914051/rippingyard-22</p>",NULL,"classics_2000_2008","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-11 08:41:58",NULL,"2008-07-11 08:41:58","2019-05-31 23:51:45"
2187,"畑中葉子、ビートたけし「丸の内ストーリー」EPはなぜこんなにいいんだろう","<p>マイメンDJカリオカさんにプレゼントされてからお気に入りの1枚。82年、飛ぶ鳥を落とす勢いのたけしのトークが炸裂してるイントロ寸劇（当然放送禁止だそうです）がなんていうんだろう、テンポ良くひどすぎて笑ってしまう。</p>

<p>畑中葉子はLP「白実夢」収録『モアセクシー』が和製ジュ・テーム・モワ・ノン・プリュ（ものすごく良く言えばね）だったりして侮れない人なんですが、この曲がだんとつで好きです。</p>

<p>畑中丸の内OLとたけし課長のオフィスラブをおかしく唄ったポップスなんだけど、歌詞の完成度高くて。麻里圭子とリオアルマ「月影のランデブー」的サービス精神たっぷりの歌謡曲で、サビがまたかかるんだ。</p>

<p>昭和50年代がここにあります。</p>

<p>http://jp.youtube.com/watch?v=vVY_b5UtdS0</p>",NULL,"ep","archive","published",37,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-11 15:02:54",NULL,"2008-07-11 15:02:54","2019-05-31 23:51:45"
2189,"TSUBAKI","<p>私が地味に管理（できてないですが…）している、友人の小森さんのブランドTSUBAKIのサイトを少しリニューアルし更新しましたー。</p>

<p>かわいいですよー。女子は是非に。</p>

<p>ほとんど一点もので非常に仕事がきれいです。
<br />この前までショードレスを縫ってたりしたんでまた腕が上がっております。</p>

<p>共有した時間が長いせいか、非常にシンパシーを覚える服たちです。</p>

<p>勢いでコミュもつくった。
<br />http://mixi.jp/view_community.pl?id=3508188 </p>

<p>http://tsubakicolor.com/</p>",NULL,"tsubaki","archive","published",3,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-12 09:37:40",NULL,"2008-07-12 09:37:40","2019-05-31 23:51:45"
2191,"喪女のちょっとエッチな淡い思い出:アルファルファモザイク","<p>なんかジワジワくるな</p>

<p>http://alfalfa.livedoor.biz/archives/51327704.html</p>","","7088f640-e807-47cc-a07e-bee9c1450384","archive","private",24,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-12 20:24:38",NULL,"2008-07-12 20:24:38","2019-05-31 23:51:45"
2194,"iPhoneという奇跡 - 江島健太郎 - CNET Japan","<p>未だiPhoneを入手していない僕ですが、現時点ではLingrの江島さんのこの熱い記事にあるような、モバイルデバイスの常識を変え得る「スマートフォン」なのだと思っています。</p><blockquote>iPhoneは、1980年代にパーソナルコンピュータが登場して以来の、約30年ぶりに登場したパラダイムセッターであり、コンピュータ業界、ソフトウェア業界、ウェブ業界、モバイル業界、果てはゲーム業界まで、あらゆる関連セクタの向かう先をたった一つのプロダクトで決定づけてしまったモンスターデバイスです。</blockquote><p>常々思っているんですが、携帯電話の「電話を携帯して、ついでに色々便利に使えるようにする…」という建て増し的な古い哲学に違和感を感じていまして。音声の方が速いのは当然ですが、今後それが「電話」である必然性は無くなって行くのでしょう。<br></p>

<p>小さく、耳（スピーカー）と目（カメラ）と口（マイク）を持った情報端末であれば、携帯電話の機能はカバーしてしまえるのと同時に、その「電話」は今後も同様に携帯電話であり続ける必然性も無いでしょう。情報にアクセスする手段をいくつも用意してくれる状況を、僕は素直に歓迎したいです。</p>

<p>ただ、現段階では、携帯鎖国と呼ばれる我が国のキャリア戦争に巻き込まれたくないし、まだこの仕様では確実にiPhoneの天下と決まったわけではないので、まだ様子見です。でも、App開発したいなあ…。</p>

<p>http://japan.cnet.com/blog/kenn/2008/07/13/entry_27012223/</p>","","iphone_cnet_japan-eb9abd2b-a52e-4b55-aefa-025a7f7bed06","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-13 19:03:30",NULL,"2008-07-13 19:03:30","2019-05-31 23:51:45"
2196,"iPhone神 BUTCHの動画 - YouTube","<p>「乗るしかない このビッグウェーブに」で一躍、日本に於けるiPhoneのイメージキャラクターとして定着してしまったBUTCHさんの動画。好事家は是非！</p>

<p>http://jp.youtube.com/watch?v=UaA0bq0FMqU&amp;eurl=http://blog.livedoor.jp/cazy5150/</p>",NULL,"iphone_butch_youtube","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-14 07:46:19",NULL,"2008-07-14 07:46:19","2019-05-31 23:51:45"
2200,"NHK教育「味楽る!ミミカ」EDテーマ - HARCO「みんな、君だけを待ってる」- ニコニコ動画","<p>この動画をずっと待ってた。</p>

<p>NHK教育の小学女子狙い撃ち系料理マンガ番組「味楽る!ミミカ」のエンディングテーマです。全体的にFlashアニメっぽいおもしろ構成だったり、料理創作ユニットGOMAを登用していたりとまあ文系小学女子にいい影響を与えるであろう番組なんだけど、いっつもエンディング曲が秀逸で。</p>

<p>実は俺これではじめてＨＡＲＣＯを知りました。タイトルも「だけ」をつけるだけですごい広がるなーって思って大好き。</p>

<p>フルバージョンの方をリンクしたよ。</p>

<p>http://www.nicovideo.jp/watch/sm3113066</p>","","nhk_ed_harco","archive","published",37,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-14 11:41:27",NULL,"2008-07-14 11:41:27","2019-05-31 23:51:45"
2202,"NHK教育「味楽る!ミミカ」EDテーマ - お菓子なシスターズ from AKB48「恋のチューイング」 - YouTube","<p>NHK教育「味楽る!ミミカ」EDテーマ ２曲目。はじめてAKB48と俺が接触した。</p>

<p>例の<a href=""http://www.rippingyard.com/seed/822/new_look"">アムロちゃんの名曲</a>同様60'sガールズポップ路線で（すっごく表面だけね）、しかも歌詞が「トシちゃんのNINJIN娘」的な好き嫌い直そう系を踏襲したある意味アイドルソングの王道をいく良質なポップソングです。ほんとかな。</p>

<p>でも大好き。音楽っていいなーやっぱり。</p>

<p>http://jp.youtube.com/watch?v=775qTvrG0hQ</p>","","nhk_ed_from_akb48_youtube","archive","published",37,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-14 11:55:32",NULL,"2008-07-14 11:55:32","2019-05-31 23:51:45"
2204,"通行人として吉田豪が偶然映っているYouTube動画","<p>wikiより。なんだか気がついたらものすごく俺のアイドルになっていた吉田豪。そして彼が偶然映っている動画。</p>

<p>これが短いけど完成度恐ろしく高いんだ。</p>

<p>彼の代名詞でもある「都内は原則自転車移動」「プロレス誌出身」「一般的には最下層の格好とされるジャージだけど実はヤフオクで10万のものを着る」をわずか数秒の出演でしっかり表現しきっていて、通り過ぎた後やんちゃな若者たちが「なに？新日本プロレス？」とジャージのプリントについていじってキャッキャッとはしゃぎ、その後で『変わってる僕達が面白いと思う変わったフレーズ』を言うんだけど、明らかに君らがおっちゃんと認識した男の方が数百倍変わっていて面白いんだというこの痛快さはどうだ！</p>

<p>http://jp.youtube.com/watch?v=bvdPUoy0Yvw</p>",NULL,"youtube-a47fe7f1-115c-49b4-9efd-3159d108bc69","archive","published",37,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-14 12:27:27",NULL,"2008-07-14 12:27:27","2019-05-31 23:51:45"
2206,"Yahoo!オークション - iPhone 3G iPod nano touch 黒電話","<p>となれば早速Yahoo!オークションにも出品されてますね。
<br />なんつう黒光りwww。</p>

<p>ヤフオクをCGMとしてとらえてバイラルしかけるとかおもろいかもね。</p>

<p>http://page11.auctions.yahoo.co.jp/jp/auction/n61523959</p>","","yahoo_iphone_3g_ipod_nano_touch","archive","published",24,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-14 16:11:50",NULL,"2008-07-14 16:11:50","2019-05-31 23:51:45"
2208,"峰なゆか(みねなゆか) 公式ブログ","<blockquote>快感グラフが乱れながらも極みに近づくにつれて、<br>名士が束になった髪の、そのはじめの一本を叩ききる瞬間のような<br>刹那的な筋肉の収縮の連続から、<br>子宮口と亀頭のつかの間の逢瀬を名残惜しむような<br>
重厚なしぼりあげへと代わってゆきます。</blockquote><p>元「恋から」出演者、現AV女優のブログ。<br>すごくエロいんです。<br>ただ、ちゃんとまじめにエロいのがすごいんです。</p><p>おもろい。</p><p>http://blog.dmm.co.jp/actress/mine_nayuka/archives/2008_06.html</p>","","877b17ea-0df3-42ef-b16a-c393f5cdeede","archive","private",24,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-14 17:30:50",NULL,"2008-07-14 17:30:50","2019-05-31 23:51:45"
2209,"iPhone神 BUTCHが本当最高すぎて笑う","<p>ばあちゃん！</p>

<p>http://vaac.tumblr.com/post/42184283/no-where-now-here-seiichirou-misao015067-jpg</p>",NULL,"iphone_butch","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-14 20:57:27",NULL,"2008-07-14 20:57:27","2019-05-31 23:51:45"
2210,"「ファイナルファンタジーXIII」がマルチ展開決定。光速の異名を持ち重力を自在に操る高貴なる女性騎士がXbox360に！","<p>ゲームの見本市「E3」が開催し、まずは肩ならしとばかりに、小さめのニュースが飛び込んできている中、今日の一大トピックはこれでしょう。PS3オンリーでの登場がアナウンスされていた、「光速の異名を持ち重力を自在に操る高貴なる女性騎士（写真）」が、XBOXにも見参。本当に、和田さんってシビアに実利を取る人ですね…。</p>

<p>日本での発売は明言されていないでしょうが、わざわざ日本語の表示されないバージョンを作るというのもおかしな話ですから、おそらく発売されると見てよいでしょう。個人的には誠に申し訳ない話ながら、プレイしたい気持ちが少しも無いのでアレなんですが、所謂「次世代ゲーム機戦争」に生暖かい目線を送ってきた者としては、これは面白い事になったわい、と、不毛な戦争の先にある枯れ地（もしくは芳醇なブルーオーシャンか！？）に目を向ける楽しみが出てきました。</p>

<p>http://www.amazon.co.jp/%E3%82%B9%E3%82%AF%E3%82%A6%E3%82%A7%E3%82%A2%E3%83%BB%E3%82%A8%E3%83%8B%E3%83%83%E3%82%AF%E3%82%B9-15783001-%E3%83%95%E3%82%A1%E3%82%A4%E3%83%8A%E3%83%AB%E3%83%95%E3%82%A1%E3%83%B3%E3%82%BF%E3%82%B8%E3%83%BCXIII/dp/B000FNQXEO/ref=sr_1_1?s=videogames&amp;ie=UTF8&amp;qid=1285777984&amp;sr=1-1</p>

<p>http://plusd.itmedia.co.jp/games/articles/0807/15/news023.html#l_wk_080715ms01.jpg</p>",NULL,"xiii_xbox360","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-14 21:10:01",NULL,"2008-07-14 21:10:01","2019-05-31 23:51:45"
2213,"(Ю:}　←ｼﾞｬｲ子　from　「ガチで笑ったスレタイ」　-　ネタなべ","<p>「ガチで笑ったスレタイ」より。</p>

<p>ジャイ子はいい。</p>

<p>他にも</p>

<blockquote>キャー！のび太サンドウェッジ！！！</blockquote>

<p>とか</p>

<blockquote>おまいたちの夜</blockquote>

<p>とか</p>

<blockquote>床屋で角刈りにされた時の精神の高ぶりは異常</blockquote>

<p>がすっごい好きだったんだけど、いまPCで見たら結構冷静で、要するに夜中に携帯でみるのが良い記事なのかもしれません。</p>

<p>http://netanabe.blog78.fc2.com/blog-entry-570.html</p>","","from-406eba91-d3e1-46f6-8c7a-74febced0449","archive","published",37,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-15 12:06:07",NULL,"2008-07-15 12:06:07","2019-05-31 23:51:45"
2214,"Spangle call Lilli line","<p>ディレクション - デザイン - 実装まで携わらせてもらったサイトがローンチしました。</p>

<p>ノンカテゴライズなバンド Spangle call Lilli line のオフィシャルサイトです。
<br />何にも染まらないし逆に何にも染まることの出来るノンカテゴライズな音楽観を演出し、かつバンドの情報をわかりやすく配信するために、シンプルで美しいデザイン＆ユーザーインターフェースを目指しました。</p>

<p>テクニカルな面では、<a href=""http://progression.libspark.org/"">Progression Framework</a> を使用して制作しており、フルFlashサイトで損なわれがちなユーザービリティが格段に向上してます（ディープリンク、右クリックなど）。
<br />それになによりめんどいシーン遷移の実装がサクっと構築できちゃうから制作の時間を他の部分に充てることができました。
<br />Flasher / ASer のみんな、使うといいよ！</p>

<p><a href=""http://weblogs.macromedia.com/akamijo/"">GoogleやYahoo!でFlashでダイナミックに読み込むテキストや画像もインデキシング対象になる</a>と発表されたので、まだ右も左も分からない状況ですが一応遠くない未来のSEO対策を見越して、外部テキスト情報等は個人的にいつも使用していたJSONを避けて可読性の高いXMLにしてみました。</p>

<p>Credit:</p>

<p>Planning : Ken Fujieda(COA Graphics)
<br />Art Direction / Design / Flash / Sound / System : Hidekazu Hayashi(<a href=""http://compuedit.com"">compuedit</a>)
<br />Special Thanks : taka:nium(<a href=""http://progression.libspark.org/"">Progression Framework</a>)</p>

<p>http://lilliline.com/</p>","","spnagle_call_lilli_line","archive","published",24,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-16 19:50:53",NULL,"2008-07-16 19:50:53","2019-05-31 23:51:45"
2215,"やってみて解った、AppStoreで勝負するための9の鉄則 - shi3zの日記","<blockquote>W-8BENという書類にサインしなければならないのですが、ただサインするだけでは済まず、そこに何を書くべきかということをW-8BENの説明書類(A4で10ページくらいある)から読み解いて正しいことを書かないと行けません。ちょっと英語が読める程度では話にならないのです。</blockquote><p>上記以外にも、納税番号取得や8カ国語の説明文の用意なんかもあったりして壁高すぎ。<br>少し前に仕事で、Objective-C触ったからちょっとなんか作ってみようかと思ったけど、ちょっと身構えるなー。</p>

<p>まあ、勝負しようとしてなけりゃそれほど重荷にはならないのかもしれないけど。</p>

<p>http://d.hatena.ne.jp/shi3z/20080718/1216354953</p>","","appstore_9_shi3z","archive","published",24,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-18 12:23:11",NULL,"2008-07-18 12:23:11","2019-05-31 23:51:45"
2218,"livedoor ニュース - 【トレビアン】授業中でも自分撮りを忘れない美人女性教師","<blockquote>中国の美人女性教師が授業中に自分撮りしている写真が画像共有サイト『奇酷（qikoo）』にアップロードされていると話題になっている。</blockquote><p>かわいいなあ。<br>美肌だなあ。</p><p>キレイとカワイイの割合がちょうどいいなあ。</p><p>http://news.livedoor.com/article/detail/3721698/</p>","","livedoor","archive","published",24,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-19 01:47:16",NULL,"2008-07-19 01:47:16","2019-05-31 23:51:45"
2220,"YouTube - AV - Uhh Ahh oishi thai green tea ads.","<p>日本の女子高生が喘ぎまくるタイのCM。
<br />なんなんだ、いったい。</p>

<p>http://jp.youtube.com/watch?v=3bhjTpEZWZQ&amp;eurl=http://bukimix.blog101.fc2.com/blog-entry-666.html</p>

<p>とか</p>

<p>ブラックキャット（動画見つかんなかったなあ）</p>

<p>とか、</p>

<p>タイのCMってエクストリーム。</p>

<p>http://jp.youtube.com/watch?v=isY_lSJltZw</p>","","youtube_av_uhh_ahh_oishi_thai_green_tea_ads","archive","private",24,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-22 09:07:10",NULL,"2008-07-22 09:07:10","2019-05-31 23:51:45"
2222,"2008年後半最大の期待作の一つ「Fallout 3」がE3に登場 - 4Gamer.net","<p>オブリビオンを手がけたBethesda Softworksの最新作が、「Fallout3」。核戦争後の近未来を舞台にしたオブリビオンという体裁で捉えていたのですが、細かいチューンナップとシリーズに対する制作者の愛情が、一味も二味も違ったものにしているのかも。戦闘はターン制みたいです。</p>

<p>http://www.amazon.co.jp/Fallout-%E3%83%95%E3%82%A9%E3%83%BC%E3%83%AB%E3%82%A2%E3%82%A6%E3%83%88-Game-Year-%E3%80%90CERO%E3%83%AC%E3%83%BC%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0%E3%80%8CZ%E3%80%8D%E3%80%91/dp/B002S0NGYC/ref=sr_1_3?s=videogames&amp;ie=UTF8&amp;qid=1285777912&amp;sr=1-3</p>

<p>http://www.4gamer.net/games/039/G003967/20080722035/</p>","","2008_fallout_3_e3_4gamer_net","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-22 21:14:53",NULL,"2008-07-22 21:14:53","2019-05-31 23:51:45"
2224,"YouTube - Top 10 Tricks","<p>ブランコが子供の遊具だとか、甘酸っぱい青春のワンシーンにかかせない演出道具だとか思ってるようじゃ甘い。</p>

<p>そんなあなたはこの動画を見ましょー。</p>

<p>N.S.H.C.にのせてストリートキッズたちがブランコに乗ってトリックをキメまくってます。</p>

<p>いやー、アツい！</p>

<p>新しいカルチャー。
<br />ブランコボードだね。
<br />ブラボーだよ。
<br />ブラボー。</p>

<p>じきにブランコボードにグラフィック描いたり、ボードパークならぬブランコパークできるんじゃね？</p>

<p>ま、危険ってことで規制されるんでしょーけど。</p>

<p>http://jp.youtube.com/watch?v=YTLFLn9gHRE&amp;eurl=http://buro.blog7.fc2.com/blog-entry-7170.html</p>",NULL,"youtube_top_10_tricks","archive","published",24,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-22 23:47:30",NULL,"2008-07-22 23:47:30","2019-05-31 23:51:45"
2226,"ディヴェンドラのPVに、ナタリー・ポートマンが","<p>例のディヴェンドラの若頭の件ですが、M.I.A.なんかと呼応するかの如きインドかぶれのPVを制作。出演は本人にナタリー・ポートマン。口にするのもはばかられますが、一流女優が、彼氏に狂って、こんな役やらされてるっていう状況に、萌えます。</p>

<p>…良いPVだね。</p>

<p>http://jp.youtube.com/watch?v=k_QAPjtO2cA&amp;eurl=http://www.google.com/reader/view/</p>",NULL,"pv-1292dfbb-3ea7-4d99-9452-cb8948377ec1","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-23 23:02:25",NULL,"2008-07-23 23:02:25","2019-05-31 23:51:45"
2227,"Igor Eskinja - ADN Galería","<p>細かい事はよく判らないんですが、このデザインは凄い。PC〜WEB以降のグラフィックを現実世界に落とし込み、血肉化することで、再定義しようという試みなんでしょうか。でも、普通にデザインの強度も素晴らしい。</p>

<p>http://www.adngaleria.com/EN/artistas/igor_eskinja/igor_eskinja_home.htm</p>",NULL,"igor_eskinja_adn_galer_a","archive","published",2,NULL,NULL,NULL,NULL,NULL,NULL,"2008-07-23 23:18:11",NULL,"2008-07-23 23:18:11","2019-05-31 23:51:45"
